1.0	100074297.0	2.0	1.0
1.0	100330620.0	2.0	1.0
1.0	1019494.0	2.0	1.0
1.0	102148015.0	2.0	1.0
1.0	102198135.0	2.0	1.0
1.0	102208073.0	2.0	1.0
1.0	102367443.0	2.0	1.0
1.0	102451404.0	2.0	1.0
1.0	102605541.0	2.0	1.0
1.0	102660091.0	2.0	1.0
1.0	103011535.0	2.0	1.0
1.0	103257908.0	2.0	1.0
1.0	103314133.0	2.0	1.0
1.0	103958860.0	2.0	1.0
1.0	103959992.0	2.0	1.0
1.0	104239279.0	2.0	1.0
1.0	105163910.0	2.0	1.0
1.0	105341794.0	2.0	1.0
1.0	107040587.0	2.0	1.0
1.0	107464505.0	2.0	1.0
1.0	111431036.0	2.0	1.0
1.0	11336741.0	2.0	1.0
1.0	113530265.0	2.0	1.0
1.0	113768950.0	2.0	1.0
1.0	113773291.0	2.0	1.0
1.0	114261725.0	2.0	1.0
1.0	115265515.0	2.0	1.0
1.0	116162760.0	2.0	1.0
1.0	116317840.0	2.0	1.0
1.0	116622999.0	2.0	1.0
1.0	116689217.0	2.0	1.0
1.0	117683687.0	2.0	1.0
1.0	118356083.0	2.0	1.0
1.0	118500600.0	2.0	1.0
1.0	118647930.0	2.0	1.0
1.0	125135436.0	2.0	1.0
1.0	143207484.0	2.0	1.0
1.0	146237362.0	2.0	1.0
1.0	146995714.0	2.0	1.0
1.0	147510279.0	2.0	1.0
1.0	148316561.0	2.0	1.0
1.0	150378246.0	2.0	1.0
1.0	152126508.0	2.0	1.0
1.0	152867494.0	1.0	1.0
1.0	153680946.0	1.0	1.0
1.0	155119151.0	2.0	1.0
1.0	157901023.0	2.0	1.0
1.0	157982631.0	2.0	1.0
1.0	158149851.0	2.0	1.0
1.0	158280134.0	2.0	1.0
1.0	158597179.0	2.0	1.0
1.0	158688772.0	2.0	1.0
1.0	159521924.0	2.0	1.0
1.0	160235324.0	2.0	1.0
1.0	161893104.0	2.0	1.0
1.0	162722888.0	2.0	1.0
1.0	163326004.0	2.0	1.0
1.0	166268237.0	2.0	1.0
1.0	166418991.0	2.0	1.0
1.0	168171711.0	2.0	1.0
1.0	170742653.0	2.0	1.0
1.0	170790239.0	2.0	1.0
1.0	17163492.0	2.0	1.0
1.0	172129089.0	2.0	1.0
1.0	173445351.0	2.0	1.0
1.0	173606381.0	2.0	1.0
1.0	174473321.0	2.0	1.0
1.0	174688461.0	2.0	1.0
1.0	175064582.0	2.0	1.0
1.0	175284231.0	2.0	1.0
1.0	176042487.0	2.0	1.0
1.0	176327865.0	2.0	1.0
1.0	177756918.0	2.0	1.0
1.0	179933993.0	2.0	1.0
1.0	18007900.0	2.0	1.0
1.0	180146885.0	2.0	1.0
1.0	180925570.0	2.0	1.0
1.0	181047960.0	2.0	1.0
1.0	181292169.0	2.0	1.0
1.0	181800134.0	2.0	1.0
1.0	182650202.0	2.0	1.0
1.0	183967011.0	2.0	1.0
1.0	185890180.0	2.0	1.0
1.0	186262483.0	2.0	1.0
1.0	18628387.0	2.0	1.0
1.0	187149330.0	2.0	1.0
1.0	187417342.0	2.0	1.0
1.0	187501236.0	2.0	1.0
1.0	187501252.0	2.0	1.0
1.0	18756479.0	2.0	1.0
1.0	188513789.0	2.0	1.0
1.0	189225739.0	2.0	1.0
1.0	189281571.0	2.0	1.0
1.0	189908293.0	2.0	1.0
1.0	190019542.0	2.0	1.0
1.0	190026113.0	2.0	1.0
1.0	190050737.0	2.0	1.0
1.0	190835146.0	2.0	1.0
1.0	191188040.0	2.0	1.0
1.0	191319533.0	2.0	1.0
1.0	191404320.0	2.0	1.0
1.0	19401517.0	2.0	1.0
1.0	194578332.0	2.0	1.0
1.0	194824831.0	2.0	1.0
1.0	195052015.0	2.0	1.0
1.0	195564703.0	2.0	1.0
1.0	195796844.0	2.0	1.0
1.0	195883685.0	2.0	1.0
1.0	196211612.0	2.0	1.0
1.0	196301507.0	2.0	1.0
1.0	196382350.0	2.0	1.0
1.0	196633953.0	2.0	1.0
1.0	196634423.0	2.0	1.0
1.0	199198352.0	2.0	1.0
1.0	199330933.0	2.0	1.0
1.0	199797063.0	2.0	1.0
1.0	201066762.0	2.0	1.0
1.0	201259134.0	2.0	1.0
1.0	202074869.0	2.0	1.0
1.0	202470861.0	2.0	1.0
1.0	205069574.0	2.0	1.0
1.0	205479843.0	2.0	1.0
1.0	20733284.0	2.0	1.0
1.0	207345183.0	2.0	1.0
1.0	207432795.0	2.0	1.0
1.0	207815180.0	2.0	1.0
1.0	208263710.0	2.0	1.0
1.0	208351633.0	2.0	1.0
1.0	208932840.0	2.0	1.0
1.0	209401298.0	2.0	1.0
1.0	209432854.0	2.0	1.0
1.0	210765587.0	2.0	1.0
1.0	210771257.0	2.0	1.0
1.0	211117250.0	2.0	1.0
1.0	212410366.0	2.0	1.0
1.0	213813971.0	2.0	1.0
1.0	215273786.0	2.0	1.0
1.0	215724531.0	2.0	1.0
1.0	216044395.0	2.0	1.0
1.0	216733599.0	2.0	1.0
1.0	217993177.0	2.0	1.0
1.0	218433342.0	2.0	1.0
1.0	218868779.0	2.0	1.0
1.0	22108024.0	2.0	1.0
1.0	221942805.0	2.0	1.0
1.0	222772499.0	2.0	1.0
1.0	224087894.0	2.0	1.0
1.0	224591370.0	2.0	1.0
1.0	225622613.0	2.0	1.0
1.0	226541817.0	2.0	1.0
1.0	227510375.0	2.0	1.0
1.0	227652172.0	2.0	1.0
1.0	231810422.0	2.0	1.0
1.0	232453235.0	2.0	1.0
1.0	233045996.0	2.0	1.0
1.0	234123624.0	2.0	1.0
1.0	234889660.0	2.0	1.0
1.0	236785059.0	2.0	1.0
1.0	237101196.0	2.0	1.0
1.0	237458858.0	2.0	1.0
1.0	237492888.0	2.0	1.0
1.0	238227225.0	2.0	1.0
1.0	238624894.0	2.0	1.0
1.0	238953912.0	2.0	1.0
1.0	239167439.0	2.0	1.0
1.0	239888861.0	2.0	1.0
1.0	24027137.0	2.0	1.0
1.0	241380436.0	2.0	1.0
1.0	241391215.0	2.0	1.0
1.0	241400916.0	2.0	1.0
1.0	241885080.0	2.0	1.0
1.0	242354336.0	2.0	1.0
1.0	242819251.0	2.0	1.0
1.0	24614253.0	2.0	1.0
1.0	246722085.0	2.0	1.0
1.0	247460069.0	2.0	1.0
1.0	247528043.0	2.0	1.0
1.0	248073081.0	2.0	1.0
1.0	25016182.0	2.0	1.0
1.0	25501331.0	2.0	1.0
1.0	26186467.0	2.0	1.0
1.0	26360647.0	2.0	1.0
1.0	27670223.0	2.0	1.0
1.0	27706580.0	2.0	1.0
1.0	28948413.0	2.0	1.0
1.0	2897317.0	2.0	1.0
1.0	29873261.0	2.0	1.0
1.0	30492269.0	2.0	1.0
1.0	30826475.0	2.0	1.0
1.0	31544519.0	2.0	1.0
1.0	33804035.0	2.0	1.0
1.0	34069061.0	2.0	1.0
1.0	34616495.0	2.0	1.0
1.0	36237823.0	2.0	1.0
1.0	36742528.0	2.0	1.0
1.0	36916544.0	2.0	1.0
1.0	36941439.0	2.0	1.0
1.0	37048423.0	2.0	1.0
1.0	40513389.0	2.0	1.0
1.0	42533768.0	2.0	1.0
1.0	44497709.0	2.0	1.0
1.0	45168501.0	2.0	1.0
1.0	4561144.0	2.0	1.0
1.0	46144584.0	2.0	1.0
1.0	49280739.0	2.0	1.0
1.0	49382701.0	2.0	1.0
1.0	49991324.0	2.0	1.0
1.0	50554388.0	2.0	1.0
1.0	50702937.0	2.0	1.0
1.0	51235591.0	2.0	1.0
1.0	51535567.0	2.0	1.0
1.0	55319231.0	2.0	1.0
1.0	56425055.0	2.0	1.0
1.0	56790229.0	2.0	1.0
1.0	57747547.0	2.0	1.0
1.0	62897913.0	2.0	1.0
1.0	62987355.0	2.0	1.0
1.0	64801749.0	2.0	1.0
1.0	6634525.0	2.0	1.0
1.0	68756830.0	2.0	1.0
1.0	69374553.0	2.0	1.0
1.0	71041197.0	2.0	1.0
1.0	7131606.0	2.0	1.0
1.0	71615344.0	2.0	1.0
1.0	73524658.0	2.0	1.0
1.0	73930392.0	2.0	1.0
1.0	73973420.0	2.0	1.0
1.0	74188742.0	2.0	1.0
1.0	75138805.0	2.0	1.0
1.0	75309274.0	2.0	1.0
1.0	75845639.0	2.0	1.0
1.0	77044327.0	2.0	1.0
1.0	79361917.0	2.0	1.0
1.0	79654923.0	2.0	1.0
1.0	81002095.0	2.0	1.0
1.0	81024415.0	2.0	1.0
1.0	81024680.0	2.0	1.0
1.0	81990916.0	2.0	1.0
1.0	82197420.0	2.0	1.0
1.0	83253424.0	2.0	1.0
1.0	84071518.0	2.0	1.0
1.0	84976635.0	2.0	1.0
1.0	85383064.0	2.0	1.0
1.0	85944824.0	2.0	1.0
1.0	86160538.0	2.0	1.0
1.0	86593057.0	2.0	1.0
1.0	87350208.0	2.0	1.0
1.0	87572709.0	2.0	1.0
1.0	87867072.0	2.0	1.0
1.0	88207233.0	2.0	1.0
1.0	89869667.0	2.0	1.0
1.0	89903945.0	2.0	1.0
1.0	9048827.0	2.0	1.0
1.0	92080699.0	2.0	1.0
1.0	92537807.0	2.0	1.0
1.0	93961953.0	2.0	1.0
1.0	96584708.0	2.0	1.0
1.0	97086264.0	2.0	1.0
1.0	97164999.0	2.0	1.0
1.0	97485518.0	2.0	1.0
1.0	97601768.0	2.0	1.0
1.0	97805532.0	2.0	1.0
1.0	98887243.0	2.0	1.0
1.0	99469539.0	2.0	1.0
2.0	101245764.0	2.0	1.0
2.0	101459894.0	2.0	1.0
2.0	102258065.0	2.0	1.0
2.0	102395417.0	2.0	1.0
2.0	102895199.0	2.0	1.0
2.0	103001256.0	2.0	1.0
2.0	103550094.0	2.0	1.0
2.0	103632850.0	2.0	1.0
2.0	103644877.0	2.0	1.0
2.0	103873408.0	2.0	1.0
2.0	104144182.0	2.0	1.0
2.0	104153362.0	2.0	1.0
2.0	104153445.0	2.0	1.0
2.0	10437879.0	2.0	1.0
2.0	104705861.0	2.0	1.0
2.0	106087491.0	2.0	1.0
2.0	10646940.0	2.0	1.0
2.0	106581114.0	2.0	1.0
2.0	106950030.0	2.0	1.0
2.0	107978463.0	2.0	1.0
2.0	109330937.0	2.0	1.0
2.0	112773230.0	2.0	1.0
2.0	112956278.0	2.0	1.0
2.0	113175719.0	2.0	1.0
2.0	114306299.0	2.0	1.0
2.0	114388770.0	2.0	1.0
2.0	114663151.0	2.0	1.0
2.0	115241130.0	2.0	1.0
2.0	115397346.0	2.0	1.0
2.0	115622317.0	2.0	1.0
2.0	115713253.0	2.0	1.0
2.0	116233230.0	2.0	1.0
2.0	116257837.0	2.0	1.0
2.0	116995951.0	2.0	1.0
2.0	117073137.0	2.0	1.0
2.0	117079664.0	2.0	1.0
2.0	118940965.0	2.0	1.0
2.0	11941035.0	2.0	1.0
2.0	119620455.0	2.0	1.0
2.0	120243262.0	2.0	1.0
2.0	120779048.0	2.0	1.0
2.0	121572809.0	2.0	1.0
2.0	121653954.0	2.0	1.0
2.0	122384136.0	2.0	1.0
2.0	122790827.0	2.0	1.0
2.0	123137899.0	2.0	1.0
2.0	124981510.0	2.0	1.0
2.0	125247748.0	2.0	1.0
2.0	125592193.0	2.0	1.0
2.0	125948976.0	2.0	1.0
2.0	126265030.0	2.0	1.0
2.0	126437833.0	2.0	1.0
2.0	126440409.0	2.0	1.0
2.0	126693108.0	2.0	1.0
2.0	126711364.0	2.0	1.0
2.0	127041576.0	2.0	1.0
2.0	127524847.0	2.0	1.0
2.0	127578318.0	2.0	1.0
2.0	128045543.0	2.0	1.0
2.0	130875244.0	2.0	1.0
2.0	13095955.0	2.0	1.0
2.0	131089974.0	2.0	1.0
2.0	131171277.0	2.0	1.0
2.0	131329789.0	2.0	1.0
2.0	131652248.0	2.0	1.0
2.0	132101513.0	2.0	1.0
2.0	132913698.0	2.0	1.0
2.0	135077343.0	2.0	1.0
2.0	136509925.0	2.0	1.0
2.0	136610540.0	2.0	1.0
2.0	137101715.0	2.0	1.0
2.0	137626245.0	2.0	1.0
2.0	137857499.0	2.0	1.0
2.0	139025592.0	2.0	1.0
2.0	139444360.0	2.0	1.0
2.0	140689956.0	2.0	1.0
2.0	140731235.0	2.0	1.0
2.0	141006551.0	2.0	1.0
2.0	142705476.0	2.0	1.0
2.0	142782217.0	2.0	1.0
2.0	143140421.0	2.0	1.0
2.0	143534182.0	2.0	1.0
2.0	144671812.0	2.0	1.0
2.0	145960929.0	2.0	1.0
2.0	146458102.0	2.0	1.0
2.0	146550394.0	2.0	1.0
2.0	146650091.0	2.0	1.0
2.0	147168438.0	2.0	1.0
2.0	147458156.0	2.0	1.0
2.0	14784836.0	2.0	1.0
2.0	148474517.0	2.0	1.0
2.0	148510227.0	2.0	1.0
2.0	148560331.0	2.0	1.0
2.0	148592929.0	2.0	1.0
2.0	149290616.0	2.0	1.0
2.0	149439284.0	2.0	1.0
2.0	14967934.0	2.0	1.0
2.0	150311570.0	2.0	1.0
2.0	151308036.0	2.0	1.0
2.0	152571744.0	2.0	1.0
2.0	152969930.0	2.0	1.0
2.0	153596376.0	2.0	1.0
2.0	154754340.0	2.0	1.0
2.0	154846802.0	2.0	1.0
2.0	158460709.0	2.0	1.0
2.0	158513581.0	2.0	1.0
2.0	158870352.0	2.0	1.0
2.0	158962894.0	2.0	1.0
2.0	159690985.0	2.0	1.0
2.0	160792935.0	2.0	1.0
2.0	161051354.0	2.0	1.0
2.0	16114040.0	2.0	1.0
2.0	161542404.0	2.0	1.0
2.0	161553025.0	2.0	1.0
2.0	161878842.0	2.0	1.0
2.0	162198207.0	2.0	1.0
2.0	162978248.0	2.0	1.0
2.0	163224445.0	2.0	1.0
2.0	163970650.0	2.0	1.0
2.0	166949357.0	2.0	1.0
2.0	167201518.0	2.0	1.0
2.0	167296310.0	2.0	1.0
2.0	167779256.0	2.0	1.0
2.0	170351744.0	2.0	1.0
2.0	171225511.0	2.0	1.0
2.0	172104510.0	2.0	1.0
2.0	172339534.0	2.0	1.0
2.0	173164788.0	2.0	1.0
2.0	173266661.0	2.0	1.0
2.0	17496608.0	2.0	1.0
2.0	178651745.0	2.0	1.0
2.0	181186284.0	2.0	1.0
2.0	181384339.0	2.0	1.0
2.0	181702406.0	2.0	1.0
2.0	182089855.0	2.0	1.0
2.0	184648009.0	2.0	1.0
2.0	184867462.0	2.0	1.0
2.0	184901070.0	2.0	1.0
2.0	185043881.0	2.0	1.0
2.0	185190334.0	2.0	1.0
2.0	187207853.0	2.0	1.0
2.0	187258085.0	2.0	1.0
2.0	187571541.0	2.0	1.0
2.0	188209115.0	2.0	1.0
2.0	188434092.0	2.0	1.0
2.0	188748520.0	2.0	1.0
2.0	188774775.0	2.0	1.0
2.0	189533940.0	2.0	1.0
2.0	191024595.0	2.0	1.0
2.0	191492037.0	2.0	1.0
2.0	192347360.0	2.0	1.0
2.0	193263320.0	2.0	1.0
2.0	19595234.0	2.0	1.0
2.0	19759249.0	2.0	1.0
2.0	198419649.0	2.0	1.0
2.0	198648011.0	2.0	1.0
2.0	198688579.0	2.0	1.0
2.0	198758078.0	2.0	1.0
2.0	198945233.0	2.0	1.0
2.0	199300730.0	2.0	1.0
2.0	199501617.0	2.0	1.0
2.0	200220004.0	2.0	1.0
2.0	20228456.0	2.0	1.0
2.0	202555816.0	2.0	1.0
2.0	202767229.0	2.0	1.0
2.0	203081874.0	2.0	1.0
2.0	205548604.0	2.0	1.0
2.0	20783622.0	2.0	1.0
2.0	207949784.0	2.0	1.0
2.0	208079588.0	2.0	1.0
2.0	209052575.0	2.0	1.0
2.0	209229620.0	2.0	1.0
2.0	210898702.0	2.0	1.0
2.0	211151741.0	2.0	1.0
2.0	211548942.0	2.0	1.0
2.0	212739659.0	2.0	1.0
2.0	213437873.0	2.0	1.0
2.0	213488797.0	2.0	1.0
2.0	213540813.0	2.0	1.0
2.0	21362035.0	2.0	1.0
2.0	213747774.0	2.0	1.0
2.0	214208772.0	2.0	1.0
2.0	214489447.0	2.0	1.0
2.0	215165784.0	2.0	1.0
2.0	215196067.0	2.0	1.0
2.0	217295524.0	2.0	1.0
2.0	218951284.0	2.0	1.0
2.0	21945394.0	2.0	1.0
2.0	225122544.0	2.0	1.0
2.0	225334887.0	2.0	1.0
2.0	227673044.0	2.0	1.0
2.0	227730890.0	2.0	1.0
2.0	227891688.0	2.0	1.0
2.0	22795233.0	2.0	1.0
2.0	228007486.0	2.0	1.0
2.0	22846893.0	2.0	1.0
2.0	228754673.0	2.0	1.0
2.0	229282010.0	2.0	1.0
2.0	230210827.0	2.0	1.0
2.0	23043399.0	2.0	1.0
2.0	23066028.0	2.0	1.0
2.0	230876771.0	2.0	1.0
